,SMILES,CANONICAL_SMILES,Energy
16135,N(/N=C/c1ccc(cc1)C)C(c1cc(nc2c1cccc2)-c1cccc(C)c1)=O,Cc1ccc(/C=N/NC(=O)c2cc(-c3cccc(C)c3)nc3ccccc23)cc1,-0.89351173318
16136,c12ccccc2c(C(=O)N2CCCC2)cc(n1)Nc1ccc(C)c(C)c1,Cc1ccc(Nc2cc(C(=O)N3CCCC3)c3ccccc3n2)cc1C,-8.229569105
16137,*.*.OC.O=C(c1c2c(ccc(Cl)c2)nc(c1)C)N(CC)CC.[OH],*.*.CCN(CC)C(=O)c1cc(C)nc2ccc(Cl)cc12.CO.[OH],-1.25983717422
16138,c1cc2nc(-c3ccccc3)cc(c2cc1Cl)C(=O)NC1CCNC1=O,O=C(NC1CCNC1=O)c1cc(-c2ccccc2)nc2ccc(Cl)cc12,-9.815433235
16139,O=C(c1c2cc(N3CC4C(C3)C4(F)F)ccc2ncc1)NCC(N1C(CSC1)C#N)=O,N#CC1CSCN1C(=O)CNC(=O)c1ccnc2ccc(N3CC4C(C3)C4(F)F)cc12,-9.9668971552
16140,*.*.C(c1c2ccccc2nc(-c2ccc(Cl)s2)c1)(N(CC[N]CC(F)(F)F)C)=O,*.*.CN(CC[N]CC(F)(F)F)C(=O)c1cc(-c2ccc(Cl)s2)nc2ccccc12,-0.72925646688
16141,c1(nc2c(cccc2)c(c1)C(=O)NCC1=CC=CNC1)-c1ccc(OC)cc1,COc1ccc(-c2cc(C(=O)NCC3=CC=CNC3)c3ccccc3n2)cc1,-8.5883443711
16142,c1c(-n2ncc3c2CCCC3)ccc2nccc(c21)C(=O)NCC(=O)N1CSCC1C#N,N#CC1CSCN1C(=O)CNC(=O)c1ccnc2ccc(-n3ncc4c3CCCC4)cc12,-10.003404973899999
16143,Clc1c(cccc1)-c1nnc(NC(c2cc(C)nc3c2cccc3)=O)s1,Cc1cc(C(=O)Nc2nnc(-c3ccccc3Cl)s2)c2ccccc2n1,-9.758936884999999
16144,c12ccccc2nc(cc1C(N1CCC2(C(OC(CN3CCCC3)C2)=O)CC1)=O)OC,COc1cc(C(=O)N2CCC3(CC2)CC(CN2CCCC2)OC3=O)c2ccccc2n1,-9.069896769
16145,C1CN(CCO1)C1CCN(CC1)Cc1c(c2ccc(cc2nc1-c1cccc(c1)C(F)(F)F)S(=O)(C)=O)C(=O)NC(c1ccccc1)C,CC(NC(=O)c1c(CN2CCC(N3CCOCC3)CC2)c(-c2cccc(C(F)(F)F)c2)nc2cc(S(C)(=O)=O)ccc12)c1ccccc1,-11.448136178499999
16146,c1cc(-c2nc3ccc(cc3c(c2C)C(=O)N[C@]23CC(F)[C@@](C(OCC)=O)(CC3)CC2)Br)ccc1,CCOC(=O)[C@]12CC[C@](NC(=O)c3c(C)c(-c4ccccc4)nc4ccc(Br)cc34)(CC1)CC2F,-8.4548788659
16147,c1cn(Cc2cc(ccc2)CNC(=O)c2cc(nc3ccccc23)C2CC2)nc1,O=C(NCc1cccc(Cn2cccn2)c1)c1cc(C2CC2)nc2ccccc12,-8.596946673
16148,c1c2c(cc(C#CCN3CCCCC3)c1)nc(-c1c[nH]c3ccc(Br)cc31)cc2C(=O)NCc1ccc(CN)cc1,NCc1ccc(CNC(=O)c2cc(-c3c[nH]c4ccc(Br)cc34)nc3cc(C#CCN4CCCCC4)ccc23)cc1,-11.265639338
16149,n1c(cc(c2c1cccc2)C(N1CC(CCC(=O)O)CCC1)=O)C,Cc1cc(C(=O)N2CCCC(CCC(=O)O)C2)c2ccccc2n1,-8.601151936900001
16150,*.*.c1ccc2c(c1)nc1/C(=C\c3ccc(cc3)Cl)CCc1c2C(=O)N(CC[N]C(N)=O)C,*.*.CN(CC[N]C(N)=O)C(=O)c1c2c(nc3ccccc13)/C(=C\c1ccc(Cl)cc1)CC2,-2.6938574614
16151,c12c(cccc1)N(CCC2)C(c1c2c(nc(Cl)c1)cccc2)=O,O=C(c1cc(Cl)nc2ccccc12)N1CCCc2ccccc21,-9.0050528618
16152,O=C(OCC)N1CCC(CC1)NC(c1cc(nc2ccccc21)C(C)C)=O,CCOC(=O)N1CCC(NC(=O)c2cc(C(C)C)nc3ccccc23)CC1,-8.1527827281
16153,c1cccc2c1c(C(NCCCCCCCCCCCCCCCCCC)=O)c(-c1sccc1)cn2,CCCCCCCCCCCCCCCCCCNC(=O)c1c(-c2cccs2)cnc2ccccc12,-3.6333197955
16154,FC(Oc1ccc(/C(C)=N/NC(=O)c2cc(-c3ccncc3)nc3c2cccc3)cc1)F,C/C(=N\NC(=O)c1cc(-c2ccncc2)nc2ccccc12)c1ccc(OC(F)F)cc1,-1.4108584737999998
16155,c1(ccnc2ccc(cc12)-c1cc2OCOc2cc1)C(=O)N1CCCC1CCC1CCCC1,O=C(c1ccnc2ccc(-c3ccc4c(c3)OCO4)cc12)N1CCCC1CCC1CCCC1,-8.7043528449
16156,c1(Br)c2c(nccc2C(NC)=O)c2ccccc2c1OC,CNC(=O)c1ccnc2c1c(Br)c(OC)c1ccccc12,-10.882733111
16157,n1c(-c2ccccc2)cc(C(=O)N/N=C/c2cc(c(N(C)C)cc2)Br)c2c1cccc2,CN(C)c1ccc(/C=N/NC(=O)c2cc(-c3ccccc3)nc3ccccc23)cc1Br,-0.70089502658
16158,c1(cc(-c2nc3c(c(c2)C(Nc2nc4c(cc(cc4)OCC)s2)=O)cccc3)ccc1)OC,CCOc1ccc2nc(NC(=O)c3cc(-c4cccc(OC)c4)nc4ccccc34)sc2c1,-8.9471403548
16159,c1ccc2nc(cc(c2c1)C(N1CC(N)CC1)=O)C1CC1,NC1CCN(C(=O)c2cc(C3CC3)nc3ccccc23)C1,-7.726933686800001
16160,c1c2c(ccc1F)c(cc(n2)C)C(=O)NC(CO)c1ccccc1,Cc1cc(C(=O)NC(CO)c2ccccc2)c2ccc(F)cc2n1,-8.213196749
16161,n1n(C(C)(C)C)cc2c1C(CC1(O2)CCN(C(c2cc(nc3ccccc23)-c2ccc(N(C)C)cc2)=O)CC1)=O,CN(C)c1ccc(-c2cc(C(=O)N3CCC4(CC3)CC(=O)c3nn(C(C)(C)C)cc3O4)c3ccccc3n2)cc1,-11.896418019
16162,c1c2nc(-c3cc(C)ccc3)cc(c2ccc1)C(=O)Nc1ccc(C(CC)C)cc1,CCC(C)c1ccc(NC(=O)c2cc(-c3cccc(C)c3)nc3ccccc23)cc1,-8.638821849400001
16163,n1c(cc(C(=O)N2CCNCC2)c2c1c(ccc2)CC)C,CCc1cccc2c(C(=O)N3CCNCC3)cc(C)nc12,-8.537399111200001
16164,C(=O)(c1c2ccccc2nc(-c2cc(C)ccc2)c1)Nc1ccc(F)c(c1)[N+](=O)[O-],Cc1cccc(-c2cc(C(=O)Nc3ccc(F)c([N+](=O)[O-])c3)c3ccccc3n2)c1,-7.5686613089999994
16165,c1ccncc1CNC(c1c2c(cccc2)nc2/C(C=Cc12)=C/c1ccc2c(OCO2)c1)=O,O=C(NCc1cccnc1)c1c2c(nc3ccccc13)/C(=C/c1ccc3c(c1)OCO3)C=C2,-8.3484100291
16166,N(CCCN1CC(C)CCC1)C(=O)c1c2c(nc(c1)-c1ccccn1)cccc2,CC1CCCN(CCCNC(=O)c2cc(-c3ccccn3)nc3ccccc23)C1,-5.4329512572
16167,C(#CCNC(=O)c1ccnc2ccccc21)c1ccccc1,O=C(NCC#Cc1ccccc1)c1ccnc2ccccc12,-0.054717287435000005
16168,c1c2nc(-c3c(Cl)cc(cc3)Cl)cc(c2ccc1)C(Nc1scc(c1C(=O)OCC)-c1ccccc1)=O,CCOC(=O)c1c(-c2ccccc2)csc1NC(=O)c1cc(-c2ccc(Cl)cc2Cl)nc2ccccc12,-8.2090263779
16169,C(=O)(NC1CC(c2ccc(OC)cc2)[N]N1/C(=C/CC)C/C=C\C)c1c2c(cccc2)nc2c1cccc2,C/C=C\C/C(=C\CC)N1[N]C(c2ccc(OC)cc2)CC1NC(=O)c1c2ccccc2nc2ccccc12,-8.725879658
16170,c1cc(ccc1NC(c1c2CCCc2nc2ccccc12)=O)NC(=O)C1CC1,O=C(Nc1ccc(NC(=O)C2CC2)cc1)c1c2c(nc3ccccc13)CCC2,-9.106021721
16171,O=C(N/N=C/c1cc(c(O)c(Br)c1)Br)c1cc(nc2c1cccc2)-c1sc(cc1)Cl,O=C(N/N=C/c1cc(Br)c(O)c(Br)c1)c1cc(-c2ccc(Cl)s2)nc2ccccc12,-7.5609911628
16172,N1(CC(NC(c2cc(nc3ccccc32)N2CCOCC2)=O)C)CCOCC1,CC(CN1CCOCC1)NC(=O)c1cc(N2CCOCC2)nc2ccccc12,-8.0535750012
16173,c1cc(NC(=O)c2c3c(CCC3)nc3c2cc(Cl)cc3)[nH]c(n1)=O,O=C(Nc1ccnc(=O)[nH]1)c1c2c(nc3ccc(Cl)cc13)CCC2,-10.651333875
16174,C(NC1CC1)(=O)c1cc(N(CCCC)CC)nc2ccccc12,CCCCN(CC)c1cc(C(=O)NC2CC2)c2ccccc2n1,-6.443575685
16175,c12nc(-c3cccs3)cc(C(=O)NCCN3CCc4ccccc4C3)c2cccc1,O=C(NCCN1CCc2ccccc2C1)c1cc(-c2cccs2)nc2ccccc12,-1.5064009574
16176,c1c(nc2c(c1C(Nc1ccccc1CC)=O)cc(cc2C)C)-c1cccc(OC)c1,CCc1ccccc1NC(=O)c1cc(-c2cccc(OC)c2)nc2c(C)cc(C)cc12,-10.822401279000001
16177,c12c(C(=O)Nc3c(C)n(nc3C)Cc3ncncc3)cc(C(F)(F)F)nc2ccc(Br)c1,Cc1nn(Cc2ccncn2)c(C)c1NC(=O)c1cc(C(F)(F)F)nc2ccc(Br)cc12,-13.427646293999999
16178,c1c(C)nc2cc(ccc2c1C(=O)Nc1cccc(S(N2CCN(CC2)C)(=O)=O)c1)F,Cc1cc(C(=O)Nc2cccc(S(=O)(=O)N3CCN(C)CC3)c2)c2ccc(F)cc2n1,-9.797684249
16179,n1n(C)c(nc1)-c1nc2ccccc2c(C(=O)Nc2c(C(F)(F)F)nn(Cc3noc(C)c3)c2C)c1,Cc1cc(Cn2nc(C(F)(F)F)c(NC(=O)c3cc(-c4ncnn4C)nc4ccccc34)c2C)no1,-10.3098088732
16180,s1cccc1-c1cc(C(NCC2CCCO2)=O)c2ccccc2n1,O=C(NCC1CCCO1)c1cc(-c2cccs2)nc2ccccc12,-5.4681719950000005
16181,CC(C(C(O)=O)NC(c1cc(C2CC2)nc2c1cc(C)cc2)=O)C,Cc1ccc2nc(C3CC3)cc(C(=O)NC(C(=O)O)C(C)C)c2c1,-7.501836145
16182,c1(Br)cc(c(NC(=O)c2cc(-c3ccccc3)nc3ccccc32)cc1)Cl,O=C(Nc1ccc(Br)cc1Cl)c1cc(-c2ccccc2)nc2ccccc12,-1.15238838131
16183,C(NC(C(NC)=O)c1ccc(F)c(c1)F)(c1c2ccccc2nc2c1CCC2)=O,CNC(=O)C(NC(=O)c1c2c(nc3ccccc13)CCC2)c1ccc(F)c(F)c1,-10.4913607458
16184,c1cc(ccc1)-c1nc2c(c(c1)C(=O)N1CCN(CC1)c1cc(ccc1)Cl)cc(Br)cc2,O=C(c1cc(-c2ccccc2)nc2ccc(Br)cc12)N1CCN(c2cccc(Cl)c2)CC1,-13.621511917500001
16185,c1(ccc(cc1OC)-c1cc(C(N2CCC(CC2)C(=O)N)=O)c2c(cccc2)n1)OC,COc1ccc(-c2cc(C(=O)N3CCC(C(N)=O)CC3)c3ccccc3n2)cc1OC,-10.138540563
16186,O=C(c1c2c(nc(Cl)c1)cccc2)NCCN(C(C)C)CC,CCN(CCNC(=O)c1cc(Cl)nc2ccccc12)C(C)C,-8.082760375000001
16187,c1cc(ccc1F)C(NC(=O)c1cc(nc2ccccc12)C1CC1)C,CC(NC(=O)c1cc(C2CC2)nc2ccccc12)c1ccc(F)cc1,-8.461561246
16188,c1c(ccc(c1)C(C#N)(C)C)Cn1nc(C(F)(F)F)c(NC(=O)c2nc3cccc(F)c3c(c2)C(N)=O)c1C,Cc1c(NC(=O)c2cc(C(N)=O)c3c(F)cccc3n2)c(C(F)(F)F)nn1Cc1ccc(C(C)(C)C#N)cc1,-11.616883756499998
16189,c1(CC(C(=O)OCC)NC(=O)c2c3ccccc3nc3/C(CCCc23)=C\c2ccc(cc2)Oc2ccccc2)ccc(-c2nn[nH]n2)cc1,CCOC(=O)C(Cc1ccc(-c2nn[nH]n2)cc1)NC(=O)c1c2c(nc3ccccc13)/C(=C\c1ccc(Oc3ccccc3)cc1)CCC2,-10.0428446056
16190,c1c(cccc1)CCCC(=O)N1CCN(CC1)C(c1c2ccccc2nc(c1)-c1ccncc1)=O,O=C(CCCc1ccccc1)N1CCN(C(=O)c2cc(-c3ccncc3)nc3ccccc23)CC1,-5.4399476725
16191,O=C(N1CCC(C(C(=O)Nc2ccc(cc2)Cl)C)CC1)c1c2cc(F)ccc2ncc1,CC(C(=O)Nc1ccc(Cl)cc1)C1CCN(C(=O)c2ccnc3ccc(F)cc23)CC1,-11.930066400000001
16192,C1C(CC(=O)N1)NC(=O)c1c2c(nc(N)c1)cccc2,Nc1cc(C(=O)NC2CNC(=O)C2)c2ccccc2n1,-8.2309639992
16193,c1cccc2nc(cc(c12)C(=O)N/N=C(/C)c1ccc(C)c(c1)[N+]([O-])=O)-c1ccc(F)cc1,C/C(=N/NC(=O)c1cc(-c2ccc(F)cc2)nc2ccccc12)c1ccc(C)c([N+](=O)[O-])c1,-8.004676831
16194,N(C1CCN(Cc2c(c3cc(c(cc3nc2-c2cccc(c2)C(F)(F)F)OC(C)C)OC)C(=O)NC2(CC2)c2ccccc2)CC1)CCO,COc1cc2c(C(=O)NC3(c4ccccc4)CC3)c(CN3CCC(NCCO)CC3)c(-c3cccc(C(F)(F)F)c3)nc2cc1OC(C)C,-9.741093852
16195,c1c2c(nccc2C(=O)NCC(=O)N2C(CC(C2)(F)F)C)cc(C(C)C)c1,CC(C)c1ccc2c(C(=O)NCC(=O)N3CC(F)(F)CC3C)ccnc2c1,-10.5930420451
16196,c1ccc2c(c1)nc(-c1c(cc(cc1)Cl)Cl)c(C)c2C(=O)Nc1c(c(c(s1)C)C)C(OC)=O,COC(=O)c1c(NC(=O)c2c(C)c(-c3ccc(Cl)cc3Cl)nc3ccccc23)sc(C)c1C,-11.646886794
16197,C(C)C(NC(c1c2c(cccc2)nc(c1)C(C)C)=O)CC,CCC(CC)NC(=O)c1cc(C(C)C)nc2ccccc12,-7.115394296000001
16198,c1(ccc2nc(-c3ccc(cc3)CCCC)cc(c2c1)C(Nc1cccc(c1)Br)=O)Br,CCCCc1ccc(-c2cc(C(=O)Nc3cccc(Br)c3)c3cc(Br)ccc3n2)cc1,-10.7261905165
16199,c12ncc(c(c1cccc2C(CNc1ncnc(-c2ccc(C(C)C)nc2)c1)C)C(=O)NC)F,CNC(=O)c1c(F)cnc2c(C(C)CNc3cc(-c4ccc(C(C)C)nc4)ncn3)cccc12,-10.2254461245
16200,C(c1ccnc2ccccc12)(=O)N1CCCC1CNS(=O)(C(F)(F)F)=O,O=C(c1ccnc2ccccc12)N1CCCC1CNS(=O)(=O)C(F)(F)F,-9.340236915
16201,c12c3c(cccc3nc3c2cc(cc3)C)N(C1=O)CCN1CCCC1,Cc1ccc2nc3cccc4c3c(c2c1)C(=O)N4CCN1CCCC1,-6.4868268099
16202,c1(Cl)ccccc1OC1CN(C(=O)c2c3c(ncc2)cccc3)C1,O=C(c1ccnc2ccccc12)N1CC(Oc2ccccc2Cl)C1,-8.7591236369
16203,c1c(c(-c2cc(C(N3CCN(CC3)c3ccccc3OCC)=O)c3c(n2)cccc3)ccc1OC)OC,CCOc1ccccc1N1CCN(C(=O)c2cc(-c3ccc(OC)cc3OC)nc3ccccc23)CC1,-11.082850134000001
16204,c1cnn(Cc2c(nc3c(cccc3)c2C(NC(c2cc(F)ccc2)C2CC2)=O)-c2ccccc2)n1,O=C(NC(c1cccc(F)c1)C1CC1)c1c(Cn2nccn2)c(-c2ccccc2)nc2ccccc12,-9.466795554
16205,C(N1CCOCC1)(c1c2ccccc2nc(c1)N1CCCC1c1c(ccc(c1)OC)OC)=O,COc1ccc(OC)c(C2CCCN2c2cc(C(=O)N3CCOCC3)c3ccccc3n2)c1,-10.789450753999999
16206,C(C(c1ccccc1C(F)(F)F)CCC(=O)OC(C)(C)C)NC(=O)c1c(C)c(nc2ccc(Br)cc21)N1CC(F)CCC1,Cc1c(N2CCCC(F)C2)nc2ccc(Br)cc2c1C(=O)NCC(CCC(=O)OC(C)(C)C)c1ccccc1C(F)(F)F,-12.981137035
16207,C1CC1S(=O)(NC(=O)c1cc(-c2c(c3ccccc3o2)C)nc2c1c(ccc2C)OCC1CC(C)(OC(C)(C)C1)C)=O,Cc1c(-c2cc(C(=O)NS(=O)(=O)C3CC3)c3c(OCC4CC(C)(C)OC(C)(C)C4)ccc(C)c3n2)oc2ccccc12,-9.198033762
16208,O=C(c1c2ccc(C)c(C)c2nc(C)c1)NC1C(OCC)CN(C)C1,CCOC1CN(C)CC1NC(=O)c1cc(C)nc2c(C)c(C)ccc12,-8.2721812555
16209,ClCCCC(C)NC(=O)c1c2ccccc2ncc1,CC(CCCCl)NC(=O)c1ccnc2ccccc12,-2.3360256639
16210,c1ccc2c(c1)c(Cl)c1c(cccc1)c2/C=N\NC(c1cc(-c2cnccc2)nc2ccccc12)=O,O=C(N/N=C\c1c2ccccc2c(Cl)c2ccccc12)c1cc(-c2cccnc2)nc2ccccc12,-0.016980833275
16211,C1CCN(C1)C(c1occc1)CNC(=O)c1c2ccccc2nc(c1)C,Cc1cc(C(=O)NCC(c2ccco2)N2CCCC2)c2ccccc2n1,-7.499813453
16212,C(CN(CC)CC)CNC(=O)c1cc(-c2ccccn2)nc2ccc(S(=O)(=O)N3CCC(C)CC3)cc21,CCN(CC)CCCNC(=O)c1cc(-c2ccccn2)nc2ccc(S(=O)(=O)N3CCC(C)CC3)cc12,-8.6349885482
16213,C1CC(N(OC(CCCCNC(C(CS([O])([O])O)NC(=O)c2ccnc3c4ncccc4ccc23)=O)=O)C1=O)=O,[O]S([O])(O)CC(NC(=O)c1ccnc2c1ccc1cccnc12)C(=O)NCCCCC(=O)ON1C(=O)CCC1=O,-2.601579908
16214,C1CNC(C(Nc2nc3c(c(C(N)=O)c2)cccc3)C1)C,CC1NCCCC1Nc1cc(C(N)=O)c2ccccc2n1,-9.0540185005
16215,c1c(-c2ccc(OC)cc2)nc2c(c1C(N1CCN(CC1)Cc1cc3OCOc3cc1)=O)cc(cc2)C,COc1ccc(-c2cc(C(=O)N3CCN(Cc4ccc5c(c4)OCO5)CC3)c3cc(C)ccc3n2)cc1,-13.502871627000001
16216,c1cc(ccc1-c1ccc(NC(c2c3c(cc(OC)cc3)nc(c2)-c2ccccc2)=O)cc1)F,COc1ccc2c(C(=O)Nc3ccc(-c4ccc(F)cc4)cc3)cc(-c3ccccc3)nc2c1,-9.783093334
16217,C(c1c2c(ncc1)c(ccc2)C(CNc1cc(ncn1)-c1cnc(C(C)(C)C)nc1)C)(NC)=O,CNC(=O)c1ccnc2c(C(C)CNc3cc(-c4cnc(C(C)(C)C)nc4)ncn3)cccc12,-9.509299345999999
16218,N1(CC(Cc2ccccc2)OCC1)C(c1cc(nc2ccccc21)-c1cnccc1)=O,O=C(c1cc(-c2cccnc2)nc2ccccc12)N1CCOC(Cc2ccccc2)C1,-6.649230985899999
16219,c1nc2c(cc(NCCCCNC(=O)C(Cc3ccccc3)NC(C(NC=O)Cc3ccccc3)=O)cc2)c(c1)C(=O)NCC(=O)N1C(CC(C1)(F)F)C#N,N#CC1CC(F)(F)CN1C(=O)CNC(=O)c1ccnc2ccc(NCCCCNC(=O)C(Cc3ccccc3)NC(=O)C(Cc3ccccc3)NC=O)cc12,-6.295320812
16220,c1sc(-c2csc(NC(c3c4c(cccc4)nc(-c4cccs4)c3)=O)n2)cc1,O=C(Nc1nc(-c2cccs2)cs1)c1cc(-c2cccs2)nc2ccccc12,-0.28295896356
16221,c1(CN2CCN(CC2)C(c2c3cc(C)cc(C)c3nc(-c3ccccn3)c2)=O)ccc2c(OCO2)c1,Cc1cc(C)c2nc(-c3ccccn3)cc(C(=O)N3CCN(Cc4ccc5c(c4)OCO5)CC3)c2c1,-13.392491798
16222,C(C(=O)O)C(n1cnc2c1ccc(NC(=O)c1c3c(cccc3)nc(c1)-c1sccc1)c2)c1ccccc1,O=C(O)CC(c1ccccc1)n1cnc2cc(NC(=O)c3cc(-c4cccs4)nc4ccccc34)ccc21,-10.2261278971
16223,n1c(cc(c2ccccc12)C(=O)N(c1nc2c(ccc(C)c2s1)OC)Cc1ccccc1)-c1cccs1,COc1ccc(C)c2sc(N(Cc3ccccc3)C(=O)c3cc(-c4cccs4)nc4ccccc34)nc12,-1.8560330832
16224,c1cc(OC)c(cc1-c1cc(C(=O)NC(c2n(C)ccn2)c2cccc(F)c2)c2ccccc2n1)OC,COc1ccc(-c2cc(C(=O)NC(c3cccc(F)c3)c3nccn3C)c3ccccc3n2)cc1OC,-11.670147752
16225,c1c2c(c3c(C(=O)N(C4CCCCC4)C3)nc2ccc1)C(=O)NCC1CN(Cc2ccc(cc2)C)CC1,Cc1ccc(CN2CCC(CNC(=O)c3c4c(nc5ccccc35)C(=O)N(C3CCCCC3)C4)C2)cc1,-10.518815654800001
16226,n1ccc(cc1)-c1nc2ccccc2c(C(Nc2sc(cc2C(OC)=O)C)=O)c1,COC(=O)c1cc(C)sc1NC(=O)c1cc(-c2ccncc2)nc2ccccc12,-4.115165102100001
16227,O(c1ccc(cc1)/C=C/c1cc(C(=O)N2CCN(CC2)c2cc3C(=O)N(C(c3cc2F)=O)C2CCC(NC2=O)=O)c2c(ccc(c2)Br)n1)CC,CCOc1ccc(/C=C/c2cc(C(=O)N3CCN(c4cc5c(cc4F)C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)c3cc(Br)ccc3n2)cc1,-15.802713321
16228,c1ccc2c(c[nH]c2c1)CCC(N1CC(CC1)c1nc2ccccc2c(c1)C(=O)N(C)C)=O,CN(C)C(=O)c1cc(C2CCN(C(=O)CCc3c[nH]c4ccccc34)C2)nc2ccccc12,-9.632543850500001
16229,C1C2NC(C1)CC(C2)N(C(c1c2c(nc(c1)-c1ccccc1)cc(c(C)c2)C)=O)C,Cc1cc2nc(-c3ccccc3)cc(C(=O)N(C)C3CC4CCC(C3)N4)c2cc1C,-9.6290328988
16230,C(COC)C(NC(=O)c1c2ccccc2nc(c1)-c1ccc(C)cc1C)C(O)=O,COCCC(NC(=O)c1cc(-c2ccc(C)cc2C)nc2ccccc12)C(=O)O,-8.417577236
16231,c1(C)ccc2c(c(C(=O)[N][N]c3c(n(CC)c4ccc(Br)cc34)O)cc(C)n2)c1,CCn1c(O)c([N][N]C(=O)c2cc(C)nc3ccc(C)cc23)c2cc(Br)ccc21,-7.2887957012
16232,c1ccc(c(c1F)OC)[C@@](CC(=O)OC(C)(C)C)(CNC(=O)c1c(c(-c2ccccc2)nc2c1cc(Br)cc2)C)C,COc1c(F)cccc1[C@](C)(CNC(=O)c1c(C)c(-c2ccccc2)nc2ccc(Br)cc12)CC(=O)OC(C)(C)C,-5.597640639
16233,c1(c2ccccc2nc(-c2ccccc2OC)c1)C(=O)Nc1sc(c(n1)-c1ccc(C)c(C)c1)C,COc1ccccc1-c1cc(C(=O)Nc2nc(-c3ccc(C)c(C)c3)c(C)s2)c2ccccc2n1,-11.236683766
16234,*.*.C1(=O)c2c(C(N1C(CC)CC)=O)c1c(ccc(c1)S(=O)(=O)N1CCC(CC1)C)nc2C,*.*.CCC(CC)N1C(=O)c2c(C)nc3ccc(S(=O)(=O)N4CCC(C)CC4)cc3c2C1=O,-8.301880343999999
16235,c1c(-c2nc3c(c(OC(C)C)ccc3c(C(=O)NC(C)c3ccccc3)c2CN2CCC(CC2)N2CCCC2)S(=O)(CC)=O)cc(C(F)(F)F)cc1,CCS(=O)(=O)c1c(OC(C)C)ccc2c(C(=O)NC(C)c3ccccc3)c(CN3CCC(N4CCCC4)CC3)c(-c3cccc(C(F)(F)F)c3)nc12,-11.474700366999999
16236,O=C(C1CCCN(C1)C(c1c2c(nc(C)c1)ccc(c2)F)=O)OCC,CCOC(=O)C1CCCN(C(=O)c2cc(C)nc3ccc(F)cc23)C1,-9.1044328719
16237,*.*.C(CCCN1CCN(CC1)C(C(C)NC(=O)C(CCCC/N=C(\C)NC(=O)CCCc1ccc(I)cc1)NC(=O)CN(CC[N]CC(=O)O)/C=C/N(CC[N]CC(=O)O)CC(O)=O)=O)Oc1cc2c(cc1)nccc2C(NCC(=O)N1CC(F)(CC1/C=N\C)F)=O,*.*.C/N=C\C1CC(F)(F)CN1C(=O)CNC(=O)c1ccnc2ccc(OCCCCN3CCN(C(=O)C(C)NC(=O)C(CCCC/N=C(\C)NC(=O)CCCc4ccc(I)cc4)NC(=O)CN(/C=C/N(CC[N]CC(=O)O)CC(=O)O)CC[N]CC(=O)O)CC3)cc12,-15.70222342
16238,c1c(-c2ccccc2)c(c(NC(c2c(C)c(-c3ccccc3)nc3ccccc32)=O)s1)C(OC)=O,COC(=O)c1c(-c2ccccc2)csc1NC(=O)c1c(C)c(-c2ccccc2)nc2ccccc12,-2.271247317
16239,c1c(-c2nc3c(c(C(Nc4ccc(c(Cl)c4)C)=O)c2)cccc3)c(ccc1)C,Cc1ccc(NC(=O)c2cc(-c3ccccc3C)nc3ccccc23)cc1Cl,-10.3458467295
16240,n1c2ccccc2c(C(Nc2ccccc2I)=O)cc1-c1ccccc1,O=C(Nc1ccccc1I)c1cc(-c2ccccc2)nc2ccccc12,-0.390988817
16241,C1CCC(N(c2nc3ccccc3c(c2)C(=O)N(CC)CCC)C)CC1,CCCN(CC)C(=O)c1cc(N(C)C2CCCCC2)nc2ccccc12,-7.198274237
16242,c1cccc(C)c1Nc1cc(C(NC2CCCC(C2C)C)=O)c2c(cccc2)n1,Cc1ccccc1Nc1cc(C(=O)NC2CCCC(C)C2C)c2ccccc2n1,-9.107744553
16243,O=C(NC1CC1)c1c2ccccc2nc(NC2CCC=CC2)c1,O=C(NC1CC1)c1cc(NC2CC=CCC2)nc2ccccc12,-7.0206856958
16244,c1ccc2c(c1)nc(C(Nc1c(C#N)c(ncn1)N)C)c(c2C(NC)=O)-c1ccccc1,CNC(=O)c1c(-c2ccccc2)c(C(C)Nc2ncnc(N)c2C#N)nc2ccccc12,-10.6430242092
16245,c1(CC)ccc(-n2ncc(c2C)-c2cc(C(Nc3ccc(Cl)cc3)=O)c3c(cccc3)n2)cc1,CCc1ccc(-n2ncc(-c3cc(C(=O)Nc4ccc(Cl)cc4)c4ccccc4n3)c2C)cc1,-10.378117799
16246,C1C(CNC(=O)CSc2nc3ccccc3c(c2)C(NC2CC2)=O)Oc2ccccc2O1,O=C(CSc1cc(C(=O)NC2CC2)c2ccccc2n1)NCC1COc2ccccc2O1,-8.262261341499999
16247,C1CCN(C2CCN(CC2)Cc2c(-c3cc(C(F)(F)F)ccc3)nc3c(cc(cc3)SC)c2C(NC(C(F)(F)F)c2ccccc2)=O)C1,CSc1ccc2nc(-c3cccc(C(F)(F)F)c3)c(CN3CCC(N4CCCC4)CC3)c(C(=O)NC(c3ccccc3)C(F)(F)F)c2c1,-13.74941243
16248,c1ccc2c(c(C(NCc3ccccc3CS(=O)(=O)NC)=O)cc(n2)-c2sc(Cl)cc2)c1,CNS(=O)(=O)Cc1ccccc1CNC(=O)c1cc(-c2ccc(Cl)s2)nc2ccccc12,-10.183448687
